encoder,speed
3.151096,-19.600334
3.089831,-18.606594
3.022239,-17.846155
2.941324,-18.340904
2.888400,-18.210176
2.808827,-19.200075
2.722445,-19.433395
2.627915,-19.721115
2.577385,-19.479702
2.485349,-19.237339
2.397243,-20.074627
2.337796,-19.310387
2.328295,-19.340958
2.187274,-18.407801
2.183909,-18.021431
2.051326,-17.826912
0.514075,-17.591091
1.913461,-18.847784
1.906738,-18.732101
1.831957,-19.146820
1.751998,-18.823887
1.599475,-19.124037
1.599750,-19.238314
1.517395,-19.307049
1.439833,-19.383743
1.304420,-18.038483
1.298515,-18.082479
1.169142,-17.774288
1.168126,-18.352386
1.008270,-19.024780
1.013578,-19.094660
0.852834,-19.659206
0.782868,-19.069717
0.701162,-19.549320
0.622137,-19.495209
0.535229,-19.958261
0.463903,-19.502268
0.398006,-18.467279
0.318601,-18.679930
0.263578,-18.052755
0.191750,-18.285387
0.113740,-18.879141
0.030064,-19.440645
6.237969,-19.361546
6.175721,-18.760286
6.071414,-19.425447
6.019830,-18.921206
5.916291,-19.443459
5.863939,-19.054644
5.792992,-18.320812
5.691275,-17.807659
5.685321,-17.473719
5.564434,-18.073874
5.521957,-18.437946
5.415446,-19.041536
5.362903,-18.927608
5.256775,-18.822584
5.212668,-18.732477
5.138654,-18.671806
5.031472,-19.412308
4.979887,-18.685955
4.880183,-18.319395
4.838952,-17.700310
4.772320,-18.041147
4.705208,-18.267982
4.605792,-18.570255
4.561110,-19.792742
4.438396,-19.401020
4.397645,-19.658323
4.283656,-19.448626
4.209929,-19.803801
4.155468,-19.503551
4.078865,-19.001757
3.986704,-18.936323
3.932274,-17.862095
3.868038,-18.428644
3.783480,-18.358015
3.717327,-19.210934
3.632095,-19.926861
3.548301,-19.440845
3.455882,-20.184544
3.402954,-19.463009
3.298936,-20.187740
3.227891,-19.721779
3.149946,-19.614330
3.088488,-18.880243
3.021664,-17.761387
2.939023,-18.534050
2.884085,-18.253164
2.806813,-19.045692
2.720911,-19.356377
2.626381,-19.693916
2.560897,-19.393723
2.499536,-18.947071
2.396572,-19.881533
2.338755,-19.007526
2.253909,-19.355471
2.190918,-18.236748
2.109811,-18.127628
2.054585,-17.757973
1.997524,-17.690838
1.907758,-18.724388
1.830243,-18.753803
1.756420,-19.245640
1.673106,-18.925215
1.600913,-19.283220
1.522392,-19.422134
1.441475,-19.247892
1.363913,-19.631603
1.298429,-18.229309
1.222499,-18.177444
1.171155,-17.920658
1.096184,-18.234640
1.009708,-18.991211
0.936812,-19.051701
0.854656,-19.874607
0.781814,-19.030750
0.699724,-19.558489
0.621370,-19.290966
0.535325,-19.685108
0.466671,-19.337574
0.396629,-18.336861
0.321704,-18.667801
0.263961,-17.985178
0.192308,-18.373669
0.113892,-18.837105
0.029475,-19.492130
6.246957,-19.340519
6.175433,-18.849136
6.071031,-19.568081
6.020789,-18.877720
5.915812,-19.402985
5.864322,-18.846312
5.793568,-18.364351
5.690892,-17.971758
5.686855,-17.663967
5.566639,-18.455723
5.522053,-18.652168
5.415350,-19.393728
5.361560,-19.065428
5.257830,-19.191219
5.211326,-18.891434
5.106445,-18.958323
5.060612,-19.521309
4.977298,-18.498384
4.879320,-18.426397
4.837418,-17.661732
4.771073,-17.883766
4.707797,-18.170481
4.607901,-18.551455
4.559288,-19.919935
4.438684,-19.408985
4.396878,-19.711330
4.283560,-19.408432
4.209737,-19.663729
4.156139,-19.629461
4.080015,-18.989294
3.987519,-19.022610
3.932178,-17.781723
3.868613,-18.217808
3.787219,-18.541019
3.717998,-19.370827
3.631328,-19.797592
3.548206,-19.666426
3.455306,-20.151913
3.401516,-19.536720
3.298169,-20.232635
3.226070,-19.725166
3.149371,-19.480591
3.088680,-18.743109
3.021185,-17.849777
2.939503,-18.367622
2.887153,-18.183838
2.808060,-19.138908
2.720048,-19.420761
2.625998,-19.586050
2.574892,-19.381599
2.484486,-19.021179
2.394846,-19.766586
2.340002,-19.037178
2.252663,-19.241997
2.174717,-18.246338
2.124190,-17.946812
2.054298,-17.861397
1.997524,-17.648666
1.909100,-18.872890
1.829955,-18.761213
1.757187,-19.158955
1.683794,-18.914114
1.593867,-19.334623
1.522872,-19.494019
1.439749,-19.351162
1.363146,-19.573109
1.299483,-18.068441
1.230024,-18.011763
1.165452,-17.628197
1.100594,-18.283108
1.021164,-18.955589
0.938346,-19.086767
0.852283,-19.746723
0.783252,-18.931223
0.701929,-19.461554
0.623959,-19.406113
0.539423,-19.948111
0.464910,-19.430889
0.399828,-18.418259
0.322951,-18.465557
0.266358,-17.962477
0.194099,-18.402418
0.116115,-18.746510
0.033149,-19.409279
6.221515,-19.225607
6.178405,-18.787659
6.073907,-19.549412
6.022323,-18.880722
5.917729,-19.443056
5.866719,-18.753160
5.795389,-18.498304
5.693192,-17.909746
5.687143,-17.687099
5.566927,-18.415895
5.523971,-18.564875
5.417364,-19.257610
5.363478,-18.990105
5.260035,-19.105753
5.213148,-19.135290
5.107691,-18.990318
5.061859,-19.484762
4.978832,-18.502766
4.880374,-18.419283
4.838377,-17.748077
4.771841,-18.007284
4.709522,-18.195175
4.640877,-18.530764
4.531873,-19.878086
4.442423,-19.280964
4.399371,-19.718033
4.286149,-19.395905
4.243384,-19.879248
4.126040,-19.592775
4.080015,-19.069534
3.988670,-18.991579
3.933999,-17.837326
3.869380,-18.210981
3.805145,-18.545883
3.704291,-19.403114
3.633629,-19.919918
3.550890,-19.726757
3.455977,-20.326191
3.465454,-19.566576
3.300566,-20.243820
3.226933,-19.774174
3.151000,-19.575098
3.088968,-18.632351
3.022144,-17.760799
2.941229,-18.350107
2.889071,-18.265266
2.807485,-19.123085
2.723691,-19.429729
2.627053,-19.546234
2.640556,-19.274727
2.486499,-18.991947
2.400886,-19.814463
2.403940,-19.086573
2.255156,-19.223465
2.192260,-18.273434
2.188128,-17.922810
2.055544,-17.811192
0.514722,-17.712360
1.908717,-18.871723
1.910285,-18.710449
1.835024,-19.336266
1.753244,-19.050529
1.600433,-19.373173
1.599942,-19.558268
1.516244,-19.435108
1.439641,-19.695925
1.303269,-18.169106
1.296981,-18.268444
1.167032,-17.822033
1.165442,-18.381832
1.015220,-19.086857
1.011564,-18.950930
0.853218,-19.728813
0.853660,-19.728813
0.700274,-19.466129
0.700358,-19.466129
0.536451,-19.763660
0.537468,-19.763660
0.398330,-18.375635
0.321609,-18.480976
0.262871,-17.925379
0.193302,-18.226280
0.115396,-18.694355
0.031153,-19.259926
6.226700,-19.412485
6.176775,-18.826332
6.072565,-19.413065
6.021843,-18.841505
5.916291,-19.518028
5.864419,-18.992241
5.794334,-18.525043
5.690508,-17.852665
5.685801,-17.527565
5.563763,-18.213749
5.521669,-18.510628
5.414871,-19.045763
5.362903,-18.954754
5.255816,-18.877747
5.212476,-18.777588
5.107020,-18.774536
5.060708,-19.333340
4.978832,-18.353434
4.879320,-18.229797
4.839240,-17.549025
4.772607,-17.914003
4.707317,-18.232655
4.608956,-18.485836
4.561781,-19.824762
4.441656,-19.403399
4.398220,-19.767002
4.284902,-19.388184
4.210025,-19.836023
4.154988,-19.580015
4.080303,-19.021015
3.988142,-19.171547
3.931219,-17.871761
3.868422,-18.240326
3.784918,-18.403522
3.717806,-19.175482
3.631424,-19.901047
3.547822,-19.577927
3.455210,-20.230740
3.401420,-19.652924
3.297210,-20.210045
3.225590,-19.736519
3.148412,-19.667282
3.087626,-18.783478
3.019843,-17.735115
2.939311,-18.407349
2.885811,-18.212479
2.807197,-19.005634
2.721102,-19.445171
2.625710,-19.641129
2.577002,-19.379448
2.484678,-19.096413
2.396188,-19.870264
2.340673,-19.132099
2.253142,-19.230061
2.174622,-18.296692
2.124477,-17.860310
2.116510,-17.801086
1.996901,-17.632542
1.908333,-18.679352
1.831393,-18.788696
1.757283,-19.291138
1.674256,-18.829237
1.601296,-19.286240
1.519899,-19.576660
1.440516,-19.322666
1.362187,-19.617643
1.297758,-18.164837
1.220198,-18.037991
1.224404,-17.857706
1.095034,-18.329576
1.008078,-18.967255
0.936620,-19.207014
0.853505,-19.751751
0.781910,-18.916679
0.697256,-19.576172
0.624318,-19.186291
0.537050,-19.899487
0.466671,-19.420374
0.397396,-18.371136
0.321321,-18.608685
0.266298,-17.750420
0.192499,-18.409752
0.114860,-18.816856
0.030643,-19.392260
6.228981,-19.450932
6.175145,-18.743063
6.071319,-19.537748
6.020692,-18.977087
5.916003,-19.437870
5.864898,-18.906986
5.792800,-18.450348
5.691083,-17.943560
5.685896,-17.641014
5.565201,-18.483616
5.521190,-18.636568
5.414583,-19.310087
5.362710,-19.067259
5.256583,-19.166262
5.211326,-18.911385
5.105582,-18.746490
5.060996,-19.383465
4.978544,-18.410872
4.879991,-18.375477
4.837035,-17.666433
4.772416,-17.965355
4.707605,-18.297663
4.607230,-18.680920
4.559959,-19.980295
4.439163,-19.359224
4.397070,-19.917694
4.284423,-19.515406
4.210312,-19.895092
4.155947,-19.710602
4.079056,-19.104599
3.987759,-18.885084
3.931123,-17.809719
3.868805,-18.173801
3.786356,-18.317089
3.717710,-19.323132
3.630753,-19.860502
3.547343,-19.564194
3.454156,-20.062225
3.401133,-19.477543
3.297882,-20.085083
3.224632,-19.651899
3.150138,-19.488201
3.088201,-18.665878
3.021185,-17.842108
2.938928,-18.266342
2.887633,-18.104626
2.806142,-19.213182
2.719760,-19.453957
2.626669,-19.720289
2.574988,-19.374266
2.484773,-19.073845
2.395326,-19.892590
2.341152,-19.080664
2.253047,-19.174810
2.176060,-18.346334
2.123998,-17.981258
2.054394,-17.728699
1.998291,-17.650932
1.908525,-18.879978
1.829476,-18.746223
1.756132,-19.166351
1.674352,-19.005562
1.599091,-19.330168
1.520666,-19.485415
1.439941,-19.217337
1.362187,-19.615170
1.298333,-18.088739
1.220102,-18.154892
1.171443,-17.750761
1.098293,-18.269730
1.018863,-18.855583
0.937675,-18.984333
0.853050,-19.756653
0.788213,-18.808674
0.704230,-19.437073
0.621682,-19.340536
0.542395,-19.844147
0.467582,-19.309698
0.399121,-18.478689
0.321285,-18.678314
0.267065,-17.980476
0.195124,-18.322447
0.115178,-18.906996
0.032670,-19.429483
6.234928,-19.353519
6.176583,-18.857224
6.074099,-19.415428
6.023377,-18.967607
5.916962,-19.523462
5.865473,-18.740122
5.794622,-18.405272
5.693097,-17.770195
5.687047,-17.501110
5.568365,-18.355951
5.522820,-18.435091
5.418226,-19.327427
5.363861,-18.988615
5.260226,-19.018831
5.213723,-18.951275
5.109417,-18.938557
5.062338,-19.507376
4.979982,-18.593864
4.881621,-18.524506
4.838377,-17.630196
4.773662,-17.915974
4.709906,-18.174683
4.641644,-18.579378
4.531394,-19.805828
4.442519,-19.269911
4.399658,-19.883961
4.379036,-19.433477
4.243384,-19.905005
4.125752,-19.647196
4.080303,-19.053648
3.988238,-19.075283
3.932082,-17.731586
3.871010,-18.317883
3.787698,-18.501373
3.718573,-19.332664
3.634013,-19.953793
3.548685,-19.596840
3.456457,-20.220421
3.465167,-19.538589
3.301141,-20.145695
3.228179,-19.856268
3.151480,-19.548363
3.090597,-18.599384
3.023198,-17.807228
2.940941,-18.423538
2.888112,-18.126694
2.808635,-19.244823
2.722828,-19.322996
2.627820,-19.641155
2.577864,-19.377256
2.487266,-19.245438
2.397051,-20.056236
2.340385,-19.418253
2.251321,-19.484285
2.172896,-18.362106
2.185347,-17.989162
2.053531,-17.718437
1.997811,-17.644007
1.908429,-18.891844
1.837672,-18.603420
1.750525,-19.171152
1.682836,-18.830982
1.594251,-19.209557
1.601476,-19.535458
1.518257,-19.438644
1.439545,-19.751038
1.359299,-18.229023
1.297077,-18.365616
1.168183,-17.950775
1.164483,-18.531570
1.093057,-19.095644
0.935518,-19.149481
0.849311,-19.773918
0.784665,-18.944506
0.699436,-19.531336
0.701796,-19.531336
0.536738,-19.676157
0.134439,-19.217770
0.397527,-18.558290
0.396534,-18.558290
0.262175,-17.943735
0.263078,-17.943735
0.113688,-18.749887
0.030356,-19.289782
6.249101,-19.375669
6.175625,-18.815165
6.071319,-19.588684
6.019638,-18.985317
5.915620,-19.521383
5.864898,-18.986740
5.792705,-18.545155
5.690508,-18.016710
5.686663,-17.584944
5.563379,-18.238810
5.521574,-18.578543
5.416405,-19.133137
5.362998,-19.073246
5.257638,-18.945898
5.212956,-18.853788
5.106541,-18.754932
5.061667,-19.416702
4.977010,-18.545172
4.878457,-18.244648
4.838377,-17.620472
4.770498,-17.785915
4.706167,-18.210968
4.608093,-18.417639
4.559768,-19.584257
4.439834,-19.206848
4.396782,-19.553371
4.284039,-19.219610
4.209929,-19.791193
4.153838,-19.570877
4.080207,-18.944231
3.987231,-19.045471
3.932082,-17.765062
3.867367,-18.267988
3.785301,-18.240864
3.718190,-19.125732
3.632479,-19.828964
3.548014,-19.577299
3.454731,-19.939541
3.401516,-19.383045
3.298169,-20.097862
3.226549,-19.706970
3.150905,-19.653048
3.088776,-18.876524
3.019938,-17.860689
2.938736,-18.562519
2.884277,-18.248110
2.806430,-19.073269
2.720815,-19.419914
2.625902,-19.673729
2.576810,-19.450672
2.485061,-19.060429
2.396093,-19.833614
2.341248,-18.989941
2.252855,-19.370625
2.174526,-18.342592
2.123902,-17.917473
2.055065,-17.768822
1.997380,-17.714277
1.908238,-18.737408
1.830626,-18.772224
1.757571,-19.323160
1.683315,-18.903852
1.594634,-19.249937
1.522584,-19.580490
1.440612,-19.226177
1.364009,-19.799339
1.298716,-18.335922
1.220006,-18.163288
1.170388,-17.918526
1.095034,-18.379946
1.008941,-18.965919
0.937004,-19.142590
0.850174,-19.798878
0.784186,-18.903633
0.700395,-19.472441
0.621658,-19.350904
0.536092,-19.805929
0.464670,-19.312693
0.397527,-18.407763
0.321609,-18.620903
0.321369,-18.046059
0.191654,-18.382711
0.113796,-18.798975
0.029987,-19.447851
6.220132,-19.333584
6.174474,-18.852760
6.070744,-19.507490
6.021268,-18.855724
5.916003,-19.384668
5.865281,-18.791422
5.793568,-18.388573
5.691850,-17.843693
5.686471,-17.495174
5.566831,-18.321337
5.522341,-18.575401
5.414200,-19.266714
5.360793,-18.960793
5.258501,-19.164242
5.210942,-18.961658
5.106637,-18.830976
5.061188,-19.446627
4.978928,-18.551325
4.879608,-18.499212
4.837322,-17.662554
4.772511,-18.038906
4.707030,-18.149542
4.607134,-18.519997
4.560439,-19.840151
4.438492,-19.234955
4.396686,-19.691023
4.283272,-19.308146
4.208587,-19.914772
4.155947,-19.350237
4.079248,-19.013069
3.987711,-19.057402
3.932657,-17.800808
3.869764,-18.110840
3.788561,-18.333004
3.718382,-19.347717
3.632670,-19.972992
3.547822,-19.553513
3.456073,-20.182781
3.401420,-19.518688
3.297882,-20.159458
3.225974,-19.718151
3.149850,-19.625376
3.088680,-18.704063
3.020705,-17.824486
2.939023,-18.335571
2.886866,-18.230309
2.805855,-19.285675
2.704614,-19.471325
2.639418,-19.591618
2.559363,-19.304241
2.499248,-19.046787
2.395038,-19.781652
2.338755,-19.044994
2.252663,-19.139225
2.174909,-18.306116
2.124765,-17.862930
2.055352,-17.690542
1.998051,-17.511093
1.908238,-18.887459
1.831202,-18.627766
1.756516,-19.277418
1.674832,-18.890846
1.601009,-19.355831
1.519899,-19.418169
1.439557,-19.232546
1.364105,-19.568960
1.297470,-18.099379
1.221349,-18.145863
1.170771,-17.844173
1.097526,-18.322975
1.009229,-18.956142
0.937004,-19.077974
0.853314,-19.802904
0.782868,-18.796389
0.701641,-19.583405
0.623479,-19.334072
0.541724,-19.821419
0.467198,-19.345257
0.398546,-18.347555
0.323814,-18.528587
0.268120,-17.892511
0.194962,-18.415890
0.115962,-19.008787
0.032369,-19.392218
6.241634,-19.386467
6.177063,-18.988426
6.073620,-19.561954
6.022802,-18.920483
5.918880,-19.560835
5.865760,-18.950106
5.794334,-18.520935
5.693097,-17.975435
5.687047,-17.576992
5.568557,-18.496912
5.523491,-18.664778
5.416980,-19.419739
5.364437,-18.989227
5.259555,-19.142025
5.212668,-18.909117
5.109129,-18.961182
5.061667,-19.642849
4.978257,-18.576141
4.880566,-18.274260
4.839144,-17.624878
4.773279,-17.853024
4.709906,-18.206844
4.640685,-18.497953
4.531586,-19.935148
4.441176,-19.288172
4.399179,-19.676815
4.285669,-19.445000
4.242713,-19.942507
4.125656,-19.633854
4.080878,-19.078526
3.988286,-19.007153
3.932753,-17.602900
3.871394,-18.294346
3.804282,-18.400690
3.704482,-19.452080
3.633917,-19.849955
3.550507,-19.564861
3.459141,-20.273888
3.403434,-19.535606
3.300566,-20.189569
3.227891,-19.742060
3.151288,-19.556055
3.088297,-18.586517
3.022527,-17.837547
2.940557,-18.229183
2.889359,-18.053699
2.808923,-19.227894
2.722924,-19.316204
2.643445,-19.537899
2.562815,-19.249172
2.565871,-19.074471
2.398106,-19.843428
2.342015,-19.115276
2.255156,-19.239349
2.254185,-18.287876
2.188224,-17.945744
2.056119,-17.535503
1.999969,-17.656002
1.995517,-18.726013
1.841507,-18.769672
1.836175,-19.316357
1.754299,-18.823868
1.603597,-19.329006
1.517168,-19.680696
1.440612,-19.601238
1.353895,-19.805084
1.359203,-18.377636
1.295543,-18.273209
1.160370,-18.149759
1.093500,-18.555410
1.091331,-19.082033
1.011085,-19.189484
0.933811,-19.640856
0.779225,-18.946072
0.702000,-19.398731
0.618614,-19.194420
0.620975,-19.621693
0.463903,-19.216415
0.463933,-18.338066
0.321165,-18.600855
0.265112,-17.847065
0.192308,-18.487131
0.192323,-18.487131
0.031973,-19.382742
0.031926,-19.382742
6.172844,-18.772448
6.072373,-19.459791
6.021460,-19.009756
5.915524,-19.375145
5.862885,-18.940805
5.792896,-18.541962
5.691371,-17.957699
5.685609,-17.561335
5.564530,-18.349066
5.520615,-18.557722
5.414679,-19.300709
5.361944,-19.121239
5.257062,-18.989731
5.210176,-18.955191
5.106541,-18.867891
5.059750,-19.343077
4.976148,-18.537754
4.879799,-18.314165
4.837993,-17.507317
4.771265,-17.886133
4.705496,-18.055304
4.607901,-18.374348
4.561302,-19.551378
4.439451,-19.079115
4.398796,-19.541761
4.283176,-19.100834
4.210504,-19.856737
4.156043,-19.619040
4.078769,-19.065845
3.987615,-18.960903
3.931507,-17.900589
3.868326,-18.141449
3.784343,-18.325098
3.717998,-19.069427
3.631808,-19.761953
3.548781,-19.420860
3.456361,-20.184786
3.401996,-19.487398
3.297882,-20.055988
3.226837,-19.644159
3.148316,-19.664806
3.088392,-18.755301
3.019171,-17.743322
2.940078,-18.481216
2.885236,-18.293926
2.806622,-18.939754
2.721486,-19.380733
2.626286,-19.512779
2.576522,-19.389835
2.484965,-18.972008
2.395326,-19.692608
2.341631,-18.958221
2.254101,-19.273058
2.175581,-18.325817
2.124094,-18.000252
2.055256,-17.784964
1.997332,-17.590210
1.908333,-18.692627
1.829955,-18.838329
1.756516,-19.171320
1.682452,-18.897139
1.594634,-19.293137
1.521146,-19.470789
1.440324,-19.272930
1.363146,-19.734226
1.297086,-18.166407
1.220582,-18.087713
1.168662,-17.852467
1.094842,-18.267670
1.008749,-18.967476
0.936812,-19.070919
0.853793,-19.652821
0.782101,-18.857729
0.700587,-19.409424
0.623192,-19.344524
0.539806,-19.660456
0.464958,-19.320391
0.397300,-18.462934
0.321896,-18.585030
0.320890,-17.927416
0.192757,-18.330641
0.115741,-18.818718
0.030297,-19.475012
6.224557,-19.530724
6.173036,-18.827133
6.071127,-19.526134
6.020117,-18.884075
5.915236,-19.381754
5.864226,-19.007183
5.792321,-18.615229
5.691179,-18.084105
5.685609,-17.625345
5.565585,-18.536678
5.520423,-18.632656
5.414775,-19.348934
5.361465,-18.948721
5.256967,-19.079569
5.211901,-18.853575
5.107404,-18.829124
5.060708,-19.336056
4.979311,-18.454279
4.880470,-18.416296
4.837322,-17.568481
4.772032,-17.882050
4.708947,-18.060469
4.608476,-18.430391
4.561014,-19.819601
4.439355,-19.241684
4.397741,-19.830410
4.282889,-19.282270
4.211271,-19.982401
4.155468,-19.581804
4.078290,-18.943548
3.987279,-18.919567
3.931507,-17.759497
3.867942,-18.040737
3.785301,-18.383345
3.718094,-19.186386
3.615416,-19.920813
3.561625,-19.563232
3.454731,-20.236355
3.384357,-19.482279
3.312164,-20.181667
3.225878,-19.761444
3.149946,-19.556530
3.088105,-18.730247
3.020322,-17.700653
2.940653,-18.333023
2.887920,-18.134686
2.807197,-19.195101
2.720623,-19.292284
2.626381,-19.586174
2.576426,-19.411449
2.485636,-19.073025
2.395134,-19.795040
2.340289,-19.126984
2.252280,-19.205833
2.174814,-18.338406
2.123710,-17.917389
2.054298,-17.727364
1.997572,-17.725126
1.907566,-18.687567
1.831202,-18.756826
1.755845,-19.241247
1.674065,-18.789963
1.600050,-19.269527
1.521721,-19.401321
1.439461,-19.327772
1.362187,-19.519836
1.298908,-18.032330
1.221924,-18.150532
1.170771,-17.901085
1.096376,-18.416655
1.008654,-18.965399
0.937147,-19.117868
0.853601,-19.721262
0.781526,-18.930244
0.699436,-19.402239
0.622904,-19.374710
0.539998,-19.660286
0.467678,-19.148579
0.400691,-18.257250
0.324293,-18.531153
0.267796,-17.898600
0.197508,-18.355167
0.117152,-18.818348
0.033873,-19.513571
6.238212,-19.419413
6.176487,-18.994059
6.072853,-19.695169
6.021843,-19.153509
5.916099,-19.704578
5.864610,-18.900436
5.794239,-18.345716
5.724155,-17.780367
5.656947,-17.563259
5.568557,-18.327406
5.523491,-18.519501
5.417555,-19.299206
5.365203,-18.962986
5.260226,-19.108906
5.213627,-18.940781
